brand,menu,category,calories,protein,fat,carbs,sodium,allergens,source_url,source_date,verified,allergen_known,image_url,description,media_source_url,media_checked_at,allergy_source_url,price,price_note,price_source_url,price_checked_at
맥도날드,카라멜 팝콘 맥플러리,디저트,361.0,5.0,6.0,44.0,278.0,우유|대두,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,https://www.mcdonalds.co.kr/upload/2026/04/Corp_PC_VIEW_772x530_카라멜핌콘맥플_크기수정_1.png,달콤바삭 카라멜 팝콘과 진한 카라멜 시럽이 우유 듬뿍 신선한 아이스크림에 쏙!,https://www.mcdonalds.co.kr/kor/menu/burger,2026-08-11,,,매장별 확인,,
맥도날드,스트로베리 카라멜 팝콘 맥플러리,디저트,355.0,5.0,6.0,46.0,327.0,우유|대두,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,https://www.mcdonalds.co.kr/upload/2026/04/Corp_PC_VIEW_772x530_스트로베리카라멜팝콘맥플_2.png,달콤바삭 카라멜 팝콘과 진한 카라멜 시럽이 국내산 딸기 과즙이 들어간 스트로베리 아이스크림에 쏙!,https://www.mcdonalds.co.kr/kor/menu/burger,2026-08-11,,,매장별 확인,,
맥도날드,후룻볼 파인애플,해피밀(옵션),75.0,1.0,0.0,14.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,https://www.mcdonalds.co.kr/upload/product/pcfile/1720153394293.png,달콤하고 신선한 파인애플을 간편하게 즐길 수 있는 과일 간식,https://www.mcdonalds.co.kr/kor/menu/burger,2026-08-11,,,매장별 확인,,
맥도날드,오렌지 주스 캔,해피밀(옵션),56.0,0.9,0.0,11.0,47.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,코카 콜라® 미디엄,음료,133.0,0.0,0.0,33.0,9.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,코카 콜라® 라지,음료,185.0,0.0,0.0,46.0,13.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,코카 콜라® 제로 미디엄,음료,0.0,0.0,0.0,0.0,34.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,코카 콜라® 제로 라지,음료,0.0,0.0,0.0,0.0,47.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,환타® 미디엄,음료,62.0,0.0,0.0,16.0,16.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,환타® 라지,음료,86.0,0.0,0.0,22.0,22.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,스프라이트® 미디엄,음료,140.0,0.0,0.0,35.0,28.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,스프라이트® 라지,음료,194.0,0.0,0.0,49.0,39.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,스프라이트® 제로 미디엄,음료,0.0,0.0,0.0,0.0,16.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,스프라이트® 제로 라지,음료,0.0,0.0,0.0,0.0,22.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,카페라떼 미디엄,음료,149.0,8.0,4.6,10.0,79.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,카페라떼 라지,음료,194.0,10.0,6.0,14.0,105.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,카푸치노 미디엄,음료,93.0,5.0,2.9,6.0,49.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,카푸치노 라지,음료,120.0,7.0,3.5,8.0,62.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아메리카노 미디엄,음료,12.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아메리카노 라지,음료,15.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,드립 커피 미디엄,음료,10.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,드립 커피 라지,음료,12.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 드립 커피 (시럽없음) 미디엄,음료,10.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 드립 커피 (시럽없음) 라지,음료,14.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 아메리카노(시럽없음) 미디엄,음료,9.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 아메리카노(시럽없음) 라지,음료,10.0,0.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 카페라떼(시럽없음) 미디엄,음료,109.0,6.0,3.2,7.0,50.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 카페라떼(시럽없음) 라지,음료,134.0,6.0,3.9,8.0,63.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,딸기 쉐이크 미디엄,음료,367.0,9.0,5.0,56.0,180.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,초코 쉐이크 미디엄,음료,375.0,9.0,6.0,55.0,236.0,우유|대두,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,바닐라 쉐이크 미디엄,음료,366.0,9.0,5.0,55.0,206.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,바닐라 라떼 미디엄,음료,227.0,8.0,4.6,28.0,79.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,바닐라 라떼 라지,음료,323.0,10.0,6.0,45.0,105.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 바닐라 라떼 미디엄,음료,186.0,6.0,3.2,25.0,50.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,아이스 바닐라 라떼 라지,음료,263.0,6.0,3.9,39.0,63.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,피치 아이스티 미디엄,음료,162.0,0.0,0.0,34.0,8.0,복숭아,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,피치 아이스티 라지,음료,229.0,1.0,0.0,48.0,11.0,복숭아,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,망고 피치 아이스티 미디엄,음료,216.0,0.0,0.0,46.0,23.0,복숭아,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,망고 피치 아이스티 라지,음료,342.0,1.0,0.0,74.0,43.0,복숭아,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아메리카노 미디움,음료,12.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아메리카노 라지,음료,12.0,1.0,0.0,0.0,4.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아이스 아메리카노 미디움,음료,8.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아이스 아메리카노 라지,음료,10.0,1.0,0.0,0.0,0.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 카페 라떼 미디움,음료,150.0,8.0,4.4,10.0,85.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 카페 라떼 라지,음료,190.0,10.0,6.0,13.0,107.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아이스 카페 라떼 미디움,음료,114.0,6.0,3.2,7.0,54.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아이스 카페 라떼 라지,음료,133.0,7.0,3.9,8.0,65.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 카푸치노 미디움,음료,89.0,5.0,2.5,6.0,49.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 카푸치노 라지,음료,120.0,6.0,3.5,7.0,65.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 바닐라 라떼 M,음료,227.0,8.0,4.4,29.0,85.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 바닐라 라떼 L,음료,319.0,10.0,6.0,43.0,107.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아이스 바닐라 라떼 M,음료,191.0,6.0,3.2,26.0,54.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,디카페인 아이스 바닐라 라떼 L,음료,263.0,7.0,3.9,39.0,65.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,망고 맥피즈 - 스프라이트 M,음료,165.0,0.0,0.0,40.0,36.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,망고 맥피즈 - 스프라이트 L,음료,271.0,0.0,0.0,65.0,61.0,,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,,,,,,,매장별 확인,,
맥도날드,그리머스 쉐이크,음료,366.0,9.0,5.0,57.0,180.0,우유,https://www.mcdonalds.co.kr/kor/menu/information/nutrition,2026.08.11,True,True,https://www.mcdonalds.co.kr/upload/2026/05/Corp_PC_View_772x530_그리머스쉐이크.png,"달콤한 블루베리의 맛을 담은 시원한 쉐이크! 여름 시즌 한정 간식, 해피 스낵으로 만나보세요!",https://www.mcdonalds.co.kr/kor/menu/burger,2026-08-11,,,매장별 확인,,
롯데리아,리아 두툼새우,버거메뉴,549.0,18.0,3.2,11.0,1300.0,계란|우유|대두|밀|새우|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2026/07/15/20260715141202435_8.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7900.0,롯데잇츠 표시가,,
롯데리아,리아 두툼새우 스파이시토마토,버거메뉴,516.0,18.0,4.0,10.0,1310.0,계란|우유|대두|밀|새우|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2026/07/15/20260715141146741_5.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7900.0,롯데잇츠 표시가,,
롯데리아,한우불고기버거,버거메뉴,572.0,23.0,12.0,15.0,800.0,계란|우유|대두|밀|쇠고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/02/10/20230210102118259_1.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,9200.0,롯데잇츠 표시가,,
롯데리아,더블한우불고기버거,버거메뉴,802.0,39.0,20.0,18.0,1150.0,계란|우유|대두|밀|쇠고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2022/06/22/202206221401250_4.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,13200.0,롯데잇츠 표시가,,
롯데리아,리아 불고기,버거메뉴,462.0,21.0,11.0,11.0,880.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2021/07/23/20210723103917912_2.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,5100.0,롯데잇츠 표시가,,
롯데리아,리아 불고기 베이컨,버거메뉴,508.0,23.0,13.0,11.0,940.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/07/12/20230712163805886_0.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,6200.0,롯데잇츠 표시가,,
롯데리아,리아 불고기 더블 (빅불),버거메뉴,721.0,38.0,24.0,12.0,1480.0,계란|우유|대두|밀|돼지고기|쇠고기|닭고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2019/12/20/20191220163556949_8.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7700.0,롯데잇츠 표시가,,
롯데리아,리아 새우,버거메뉴,473.0,15.0,3.8,5.0,900.0,계란|우유|대두|밀|새우|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2019/12/20/20191220163836176_9.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,5100.0,롯데잇츠 표시가,,
롯데리아,리아 새우 베이컨,버거메뉴,519.0,18.0,5.0,6.0,960.0,계란|우유|대두|밀|새우|돼지고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/08/11/20230811165041889_8.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,6200.0,롯데잇츠 표시가,,
롯데리아,리아 사각새우 더블,버거메뉴,534.0,18.0,4.2,6.0,1050.0,계란|우유|대두|밀|새우|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2020/12/31/20201231115111151_3.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,6200.0,롯데잇츠 표시가,,
롯데리아,모짜렐라 인 더 버거 베이컨,버거메뉴,696.0,30.0,16.0,6.0,1000.0,계란|우유|대두|밀|돼지고기|쇠고기,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/03/08/20230308094308298_4.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,8200.0,롯데잇츠 표시가,,
롯데리아,전주비빔라이스버거,버거메뉴,574.0,14.0,7.0,8.0,1290.0,계란|대두|밀|쇠고기,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/02/03/20230203180810686_7.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7500.0,롯데잇츠 표시가,,
롯데리아,더블엑스투버거,버거메뉴,703.0,26.0,23.0,6.0,1040.0,계란|우유|대두|밀|쇠고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2020/08/03/20200803175039962_2.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7400.0,롯데잇츠 표시가,,
롯데리아,핫크리스피치킨버거,버거메뉴,454.0,22.0,5.0,4.0,900.0,계란|대두|밀|닭고기|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/06/21/20230621174724947_5.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,6400.0,롯데잇츠 표시가,,
롯데리아,미라클버거,버거메뉴,382.0,15.0,4.6,7.0,600.0,대두|밀|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2025/10/16/20251016134637371_3.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,5900.0,롯데잇츠 표시가,,
롯데리아,더블 미라클버거,버거메뉴,551.0,25.0,7.0,10.0,920.0,대두|밀|토마토,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2025/10/16/20251016134709789_6.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7400.0,롯데잇츠 표시가,,
롯데리아,클래식치즈버거,버거메뉴,482.0,16.0,13.0,5.0,710.0,계란|우유|대두|밀|쇠고기,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2022/05/19/20220519092203878_5.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,5700.0,롯데잇츠 표시가,,
롯데리아,더블 클래식치즈버거,버거메뉴,717.0,26.0,23.0,6.0,1030.0,계란|우유|대두|밀|쇠고기,https://www.lotteeatz.com/upload/etc/ria/items.html,2026-06-08,True,True,https://img.lotteeatz.com/upload/product/2023/03/21/20230321152358223_1.png/dims/resize/x214/optimize,,https://www.lotteeatz.com/brand/ria,2026-08-11,,7400.0,롯데잇츠 표시가,,
